fsa,prior_complaint_count,complaint_diversity,dominant_type_share,type__Boulevard Plow Damage,type__Catch Basin - Blocked / Flooding,type__Clean up Illegal Dumping on City Road Allowance,type__Driveway Blocked By Plowed Snowbank,type__Icy Sidewalk Needs Salting,type__Illegal Snow Dumping & Failure to Clear Snow or Ice on Public Sidewalk,type__Injured - Wildlife,type__Outcome of Service - Complaint - Road Operations,type__Pick up Dead Wildlife,type__Property Standards and Maintenance Violations,type__Res / Garbage / Not Picked Up,type__Res / Organic Green Bin / Not Picked Up,type__Residential Bin Body or Handle Damaged,type__Residential Bin Lid Damaged,type__Road Plowing Request,type__Road Pothole / Road Damage,type__Sewer Service Line-Blocked,type__Sidewalk Snow Clearing Required,type__Snow Removal - Sightline Problem,type__Traffic Signal Repair,type__other,dept__311,"dept__Environment, Climate & Forestry",dept__Municipal Licensing & Standards,dept__Parks and Recreation,dept__Solid Waste Management Services,"dept__Solid Waste Management Services,Transfer",dept__Toronto Water,dept__Transportation Services,unit__Business Licensing Enforcement,unit__Business Operations Management,unit__Bylaw Enforcement,unit__Collections,unit__Collections and Litter Operations,unit__Disposal & Operations,unit__District Ops,unit__Forestry Operations,unit__Forestry and Natural Environment Management,unit__Investigation Services,unit__Licensing Team,unit__Litter Operations,unit__Operations,unit__Parks,unit__Parks Enforcement,unit__Right of Way (ROW),unit__Road Operations,unit__TMC,unit__Toronto Animal Services,unit__Traffic Management,unit__Traffic Ops,unit__Traffic Safety,unit__Tree Protection and Plan Review,unit__Waste Enforcement,hour__night,hour__morning,hour__afternoon,hour__evening,weekend_share,ward_Beaches-East York (19),ward_Davenport (09),ward_Don Valley East (16),ward_Don Valley North (17),ward_Don Valley West (15),ward_Eglinton-Lawrence (08),ward_Etobicoke Centre (02),ward_Etobicoke North (01),ward_Etobicoke-Lakeshore (03),ward_Humber River-Black Creek (07),ward_Parkdale-High Park (04),ward_Scarborough Centre (21),ward_Scarborough North (23),ward_Scarborough Southwest (20),ward_Scarborough-Agincourt (22),ward_Scarborough-Guildwood (24),ward_Scarborough-Rouge Park (25),ward_Spadina-Fort York (10),ward_Toronto Centre (13),ward_Toronto-Danforth (14),ward_Toronto-St. Paul's (12),ward_University-Rosedale (11),ward_Willowdale (18),ward_York Centre (06),ward_York South-Weston (05),high_workload_area,april_volume
M6K,1404,231,0.0876068376068376,0.0014245014245014246,0.004985754985754986,0.017094017094017096,0.010683760683760684,0.010683760683760684,0.011396011396011397,0.0292022792022792,0.007834757834757835,0.004273504273504274,0.0876068376068376,0.012108262108262107,0.002849002849002849,0.011396011396011397,0.013532763532763533,0.05982905982905983,0.01638176638176638,0.009259259259259259,0.07763532763532764,0.004273504273504274,0.0,0.6075498575498576,0.014245014245014245,0.020655270655270654,0.27635327635327633,0.009971509971509971,0.254985754985755,0.0,0.06552706552706553,0.35826210826210825,0.002849002849002849,0.007122507122507123,0.04202279202279202,0.2492877492877493,0.0007122507122507123,0.0,0.05982905982905983,0.017806267806267807,0.0,0.14031339031339032,0.0,0.004985754985754986,0.014245014245014245,0.009971509971509971,0.0007122507122507123,0.029914529914529916,0.3076923076923077,0.012108262108262107,0.08262108262108261,0.0014245014245014246,0.005698005698005698,0.0,0.002849002849002849,0.007834757834757835,0.04344729344729345,0.3782051282051282,0.40954415954415957,0.16880341880341881,0.1752136752136752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,438
M6L,788,134,0.1434010152284264,0.02284263959390863,0.01649746192893401,0.011421319796954314,0.1434010152284264,0.012690355329949238,0.011421319796954314,0.011421319796954314,0.02284263959390863,0.0025380710659898475,0.03934010152284264,0.021573604060913704,0.006345177664974619,0.015228426395939087,0.03299492385786802,0.03807106598984772,0.03680203045685279,0.01015228426395939,0.04949238578680203,0.0025380710659898475,0.0,0.49238578680203043,0.01649746192893401,0.03426395939086294,0.12944162436548223,0.005076142131979695,0.25253807106598986,0.0,0.09898477157360407,0.4631979695431472,0.0,0.0,0.01015228426395939,0.25253807106598986,0.0,0.0,0.09898477157360407,0.02918781725888325,0.0,0.06979695431472081,0.0,0.0,0.01649746192893401,0.005076142131979695,0.0,0.024111675126903553,0.43147208121827413,0.0038071065989847717,0.044416243654822336,0.0,0.0038071065989847717,0.0,0.005076142131979695,0.005076142131979695,0.01649746192893401,0.3870558375634518,0.4467005076142132,0.14974619289340102,0.21954314720812182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,220
M6M,1805,199,0.1185595567867036,0.009418282548476454,0.012742382271468145,0.006648199445983379,0.1185595567867036,0.009972299168975069,0.012742382271468145,0.00886426592797784,0.019390581717451522,0.00886426592797784,0.04376731301939058,0.014404432132963989,0.006648199445983379,0.016066481994459834,0.027146814404432132,0.058725761772853186,0.031578947368421054,0.013296398891966758,0.11246537396121883,0.006648199445983379,0.0,0.46204986149584487,0.0110803324099723,0.019390581717451522,0.13573407202216067,0.00110803324099723,0.25373961218836566,0.0,0.08753462603878116,0.49141274238227145,0.002770083102493075,0.002770083102493075,0.012742382271468145,0.25373961218836566,0.0,0.0,0.0853185595567867,0.017174515235457065,0.0,0.07534626038781163,0.0,0.0,0.0110803324099723,0.00110803324099723,0.000554016620498615,0.02437673130193906,0.45595567867036013,0.006648199445983379,0.037673130193905814,0.0,0.003878116343490305,0.0,0.00221606648199446,0.006648199445983379,0.023822714681440444,0.3445983379501385,0.45096952908587257,0.18060941828254848,0.20554016620498616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,448
M6N,2401,222,0.0895460224906289,0.009162848812994586,0.009995835068721367,0.005414410662224073,0.03206997084548105,0.007496876301541024,0.03206997084548105,0.01790920449812578,0.013327780091628489,0.008329862557267805,0.029571012078300707,0.018742190753852563,0.012494793835901708,0.012494793835901708,0.027072053311120368,0.0895460224906289,0.030820491461890878,0.021657642648896292,0.08246563931695126,0.012911286963765098,0.0012494793835901709,0.5251978342357351,0.013327780091628489,0.025406080799666806,0.13119533527696792,0.0058309037900874635,0.28488129945855895,0.0,0.11370262390670553,0.42565597667638483,0.0008329862557267805,0.0024989587671803417,0.022074135776759683,0.2836318200749688,0.0,0.0,0.1116201582673886,0.022074135776759683,0.0,0.054560599750104126,0.0,0.0012494793835901709,0.013327780091628489,0.0058309037900874635,0.00041649312786339027,0.04623073719283632,0.3665139525197834,0.006663890045814244,0.04581424406497293,0.0008329862557267805,0.0049979175343606835,0.0,0.003331945022907122,0.007496876301541024,0.024156601416076635,0.36026655560183257,0.45522698875468554,0.16034985422740525,0.19991670137442732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,553
M6P,2220,227,0.07162162162162163,0.0013513513513513514,0.012612612612612612,0.010810810810810811,0.012162162162162163,0.01036036036036036,0.013963963963963964,0.013963963963963964,0.010810810810810811,0.008558558558558558,0.03153153153153153,0.02972972972972973,0.006306306306306306,0.013513513513513514,0.04099099099099099,0.05765765765765766,0.032432432432432434,0.016666666666666666,0.07162162162162163,0.003153153153153153,0.0,0.6018018018018018,0.015765765765765764,0.02702702702702703,0.14189189189189189,0.0009009009009009009,0.409009009009009,0.0,0.07657657657657657,0.32882882882882886,0.0013513513513513514,0.005405405405405406,0.026126126126126126,0.40855855855855855,0.0,0.0,0.07117117117117117,0.02072072072072072,0.0009009009009009009,0.06621621621621622,0.0,0.00045045045045045046,0.015765765765765764,0.0009009009009009009,0.0,0.02972972972972973,0.28468468468468466,0.006306306306306306,0.038288288288288286,0.0013513513513513514,0.006306306306306306,0.00045045045045045046,0.005405405405405406,0.00990990990990991,0.01756756756756757,0.34684684684684686,0.436036036036036,0.19954954954954954,0.23153153153153153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,598
M6R,1212,179,0.066006600660066,0.0008250825082508251,0.014026402640264026,0.009900990099009901,0.012376237623762377,0.00825082508250825,0.014026402640264026,0.0231023102310231,0.007425742574257425,0.00825082508250825,0.03135313531353135,0.03217821782178218,0.009075907590759076,0.019801980198019802,0.04455445544554455,0.05858085808580858,0.03382838283828383,0.018151815181518153,0.066006600660066,0.004125412541254125,0.0,0.5841584158415841,0.015676567656765675,0.03217821782178218,0.12623762376237624,0.006600660066006601,0.4141914191419142,0.0,0.07013201320132013,0.334983498349835,0.0008250825082508251,0.0049504950495049506,0.0231023102310231,0.41336633663366334,0.0008250825082508251,0.0,0.06518151815181518,0.024752475247524754,0.0,0.05198019801980198,0.0,0.0,0.015676567656765675,0.006600660066006601,0.0,0.03382838283828383,0.27970297029702973,0.009900990099009901,0.04702970297029703,0.0,0.01155115511551155,0.0,0.007425742574257425,0.0033003300330033004,0.0231023102310231,0.3457095709570957,0.4438943894389439,0.18729372937293728,0.15841584158415842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,437
M6S,2101,222,0.09043312708234175,0.006187529747739172,0.007615421227986673,0.004283674440742504,0.04236078058067587,0.005711565920990005,0.017610661589719183,0.013326987148976678,0.01951451689671585,0.014754878629224179,0.009043312708234174,0.035221323179438366,0.010471204188481676,0.013802950975725845,0.044264635887672536,0.06473108043788672,0.033793431699190864,0.027129938124702522,0.09043312708234175,0.00951927653498334,0.00047596382674916705,0.5297477391718229,0.010947168015230843,0.033793431699190864,0.0809138505473584,0.0038077106139933364,0.35268919562113277,0.0,0.09614469300333174,0.421703950499762,0.0014278914802475012,0.004283674440742504,0.010947168015230843,0.35221323179438363,0.0,0.0,0.09281294621608757,0.028557829604950024,0.00047596382674916705,0.018086625416468348,0.00047596382674916705,0.00047596382674916705,0.010947168015230843,0.0038077106139933364,0.0009519276534983341,0.03093764873869586,0.3726796763445978,0.00951927653498334,0.04093288910042837,0.0,0.007615421227986673,0.0,0.00475963826749167,0.00809138505473584,0.017610661589719183,0.373155640171347,0.44502617801047123,0.16420752022846263,0.1504045692527368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,549
M7A,29,18,0.13793103448275862,0.034482758620689655,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.13793103448275862,0.0,0.0,0.5862068965517241,0.0,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.0,0.0,0.7586206896551724,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.7241379310344828,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.3793103448275862,0.20689655172413793,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,16
M8V,1219,216,0.04840032813781788,0.015586546349466776,0.003281378178835111,0.009023789991796555,0.026251025430680888,0.011484823625922888,0.003281378178835111,0.02132895816242822,0.009844134536505332,0.026251025430680888,0.04101722723543889,0.022969647251845776,0.008203445447087777,0.009023789991796555,0.03609515996718622,0.04183757178014766,0.04840032813781788,0.02132895816242822,0.04593929450369155,0.004101722723543888,0.0008203445447087777,0.593929450369155,0.009023789991796555,0.03199343724364233,0.1878589007383101,0.006562756357670222,0.29942575881870387,0.0,0.1173092698933552,0.34782608695652173,0.0008203445447087777,0.003281378178835111,0.02461033634126333,0.29942575881870387,0.0,0.0,0.11566858080393766,0.02461033634126333,0.0016406890894175555,0.07136997538966366,0.0,0.0,0.009023789991796555,0.006562756357670222,0.004101722723543888,0.026251025430680888,0.2969647251845775,0.01394585726004922,0.081214109926169,0.004101722723543888,0.004922067268252666,0.0,0.005742411812961444,0.005742411812961444,0.029532403609515995,0.36587366694011486,0.42329778506972926,0.18129614438063987,0.18293683347005743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,408
M8W,1030,175,0.05631067961165048,0.037864077669902914,0.005825242718446602,0.000970873786407767,0.05242718446601942,0.005825242718446602,0.006796116504854369,0.014563106796116505,0.01262135922330097,0.015533980582524271,0.04174757281553398,0.017475728155339806,0.008737864077669903,0.010679611650485437,0.05631067961165048,0.04951456310679612,0.04951456310679612,0.021359223300970873,0.03203883495145631,0.003883495145631068,0.0,0.5563106796116505,0.01262135922330097,0.06019417475728155,0.16990291262135923,0.0048543689320388345,0.25533980582524274,0.0,0.12524271844660195,0.3718446601941748,0.002912621359223301,0.0048543689320388345,0.030097087378640777,0.2543689320388349,0.000970873786407767,0.0,0.12135922330097088,0.04757281553398058,0.000970873786407767,0.07475728155339806,0.0,0.0,0.01262135922330097,0.0048543689320388345,0.0,0.03203883495145631,0.3262135922330097,0.006796116504854369,0.05048543689320388,0.0,0.005825242718446602,0.0,0.011650485436893204,0.011650485436893204,0.02330097087378641,0.3640776699029126,0.4407766990291262,0.17184466019417477,0.16990291262135923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,355
M8X,529,145,0.10775047258979206,0.01890359168241966,0.013232514177693762,0.003780718336483932,0.03780718336483932,0.001890359168241966,0.0,0.022684310018903593,0.020793950850661626,0.013232514177693762,0.015122873345935728,0.007561436672967864,0.013232514177693762,0.015122873345935728,0.02835538752362949,0.052930056710775046,0.10775047258979206,0.03213610586011342,0.03780718336483932,0.001890359168241966,0.005671077504725898,0.5500945179584121,0.00945179584120983,0.04158790170132325,0.08695652173913043,0.017013232514177693,0.24007561436672967,0.0,0.1323251417769376,0.4725897920604915,0.001890359168241966,0.003780718336483932,0.005671077504725898,0.24007561436672967,0.0,0.0,0.1285444234404537,0.035916824196597356,0.0,0.024574669187145556,0.0,0.0,0.00945179584120983,0.017013232514177693,0.001890359168241966,0.00945179584120983,0.4064272211720227,0.035916824196597356,0.04914933837429111,0.005671077504725898,0.015122873345935728,0.0,0.005671077504725898,0.003780718336483932,0.01890359168241966,0.3818525519848771,0.43667296786389415,0.16257088846880907,0.16824196597353497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183
M8Y,986,178,0.06997971602434078,0.015212981744421906,0.017241379310344827,0.004056795131845842,0.04158215010141988,0.008113590263691683,0.012170385395537525,0.02028397565922921,0.016227180527383367,0.006085192697768763,0.038539553752535496,0.029411764705882353,0.012170385395537525,0.015212981744421906,0.04056795131845842,0.05476673427991886,0.06997971602434078,0.02535496957403651,0.06693711967545639,0.004056795131845842,0.0,0.5020283975659229,0.010141987829614604,0.038539553752535496,0.1460446247464503,0.0010141987829614604,0.24746450304259635,0.0,0.11257606490872211,0.44421906693711966,0.0010141987829614604,0.0030425963488843813,0.02332657200811359,0.24746450304259635,0.0,0.0,0.1105476673427992,0.034482758620689655,0.002028397565922921,0.06896551724137931,0.0,0.0,0.010141987829614604,0.0010141987829614604,0.0,0.03144016227180527,0.39553752535496955,0.009127789046653144,0.04563894523326572,0.0010141987829614604,0.006085192697768763,0.0,0.002028397565922921,0.007099391480730223,0.033468559837728194,0.359026369168357,0.4259634888438134,0.1815415821501014,0.17038539553752535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329
M8Z,971,178,0.10916580844490216,0.04531410916580844,0.006179196704428424,0.003089598352214212,0.05252317198764161,0.0020597322348094747,0.003089598352214212,0.017507723995880537,0.008238928939237899,0.013388259526261586,0.018537590113285273,0.024716786817713696,0.008238928939237899,0.008238928939237899,0.024716786817713696,0.017507723995880537,0.10916580844490216,0.037075180226570546,0.04840370751802266,0.004119464469618949,0.0,0.5478887744593203,0.014418125643666324,0.06488156539649846,0.11431513903192585,0.007209062821833162,0.19361483007209063,0.0,0.18022657054582905,0.4253347064881565,0.0020597322348094747,0.006179196704428424,0.010298661174047374,0.19258496395468588,0.0010298661174047373,0.0,0.17404737384140062,0.05664263645726056,0.0010298661174047373,0.032955715756951595,0.0,0.0,0.014418125643666324,0.007209062821833162,0.0,0.02059732234809475,0.3903192584963955,0.010298661174047374,0.057672502574665295,0.0,0.004119464469618949,0.0,0.007209062821833162,0.01132852729145211,0.027806385169927908,0.37899073120494337,0.44181256436663235,0.1513903192584964,0.16580844490216273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,397
M9A,1238,197,0.06704361873990307,0.02665589660743134,0.018578352180936994,0.0024232633279483036,0.06704361873990307,0.011308562197092083,0.013731825525040387,0.03231017770597738,0.011308562197092083,0.014539579967689823,0.029079159935379646,0.007269789983844911,0.008077544426494346,0.023424878836833602,0.034733441033925685,0.050080775444264945,0.04361873990306947,0.01615508885298869,0.06381260096930533,0.004846526655896607,0.0,0.5210016155088854,0.011308562197092083,0.03231017770597738,0.15347334410339256,0.0024232633279483036,0.23667205169628433,0.0,0.10096930533117932,0.462843295638126,0.0016155088852988692,0.0032310177705977385,0.02665589660743134,0.2358642972536349,0.0,0.0,0.09854604200323101,0.02665589660743134,0.0,0.0420032310177706,0.0,0.0008077544426494346,0.011308562197092083,0.0024232633279483036,0.0008077544426494346,0.025848142164781908,0.42407108239095315,0.005654281098546042,0.07592891760904685,0.0,0.006462035541195477,0.0,0.005654281098546042,0.006462035541195477,0.024232633279483037,0.3852988691437803,0.43618739903069464,0.154281098546042,0.17932148626817448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,455
M9B,1104,179,0.06340579710144928,0.036231884057971016,0.014492753623188406,0.002717391304347826,0.05615942028985507,0.005434782608695652,0.0018115942028985507,0.028985507246376812,0.01358695652173913,0.020833333333333332,0.020833333333333332,0.018115942028985508,0.007246376811594203,0.014492753623188406,0.057971014492753624,0.04619565217391304,0.06340579710144928,0.014492753623188406,0.035326086956521736,0.009963768115942028,0.0009057971014492754,0.5307971014492754,0.009057971014492754,0.051630434782608696,0.13134057971014493,0.007246376811594203,0.24909420289855072,0.0,0.14130434782608695,0.41032608695652173,0.0,0.007246376811594203,0.010869565217391304,0.24909420289855072,0.0,0.0,0.13405797101449277,0.044384057971014496,0.0,0.030797101449275364,0.0,0.0,0.009057971014492754,0.007246376811594203,0.004528985507246377,0.01177536231884058,0.38315217391304346,0.010869565217391304,0.07155797101449275,0.0009057971014492754,0.0036231884057971015,0.0,0.007246376811594203,0.01358695652173913,0.016304347826086956,0.37771739130434784,0.43568840579710144,0.17028985507246377,0.17753623188405798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,420
M9C,1381,194,0.06517016654598118,0.036929761042722664,0.017378711078928313,0.001448225923244026,0.06154960173787111,0.00724112961622013,0.005068790731354091,0.04779145546705286,0.020275162925416364,0.01955104996379435,0.023171614771904415,0.010861694424330196,0.010137581462708182,0.013758146270818247,0.05141202027516292,0.03765387400434468,0.06517016654598118,0.012309920347574221,0.01882693700217234,0.005068790731354091,0.001448225923244026,0.5329471397538016,0.007965242577842143,0.055756698044895005,0.2005792903692976,0.00724112961622013,0.22375090514120202,0.0,0.10065170166545981,0.4040550325850833,0.0,0.0,0.015206372194062274,0.22375090514120202,0.0,0.0,0.10065170166545981,0.04489500362056481,0.001448225923244026,0.04634322954380883,0.0,0.0,0.007965242577842143,0.00724112961622013,0.001448225923244026,0.03041274438812455,0.36350470673425056,0.005792903692976104,0.08834178131788559,0.000724112961622013,0.003620564808110065,0.0,0.00941346850108617,0.049239681390296886,0.02172338884866039,0.36350470673425056,0.4532947139753802,0.1614771904417089,0.1882693700217234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,467
M9L,479,124,0.10855949895615867,0.010438413361169102,0.012526096033402923,0.020876826722338204,0.10855949895615867,0.0041753653444676405,0.008350730688935281,0.031315240083507306,0.012526096033402923,0.014613778705636743,0.022964509394572025,0.025052192066805846,0.0041753653444676405,0.012526096033402923,0.05010438413361169,0.05010438413361169,0.05219206680584551,0.008350730688935281,0.010438413361169102,0.0020876826722338203,0.0,0.5386221294363257,0.008350730688935281,0.025052192066805846,0.14822546972860126,0.0020876826722338203,0.30062630480167013,0.0,0.1419624217118998,0.3736951983298539,0.0041753653444676405,0.0,0.006263048016701462,0.30062630480167013,0.0,0.0,0.1419624217118998,0.025052192066805846,0.0,0.06471816283924843,0.0,0.0,0.008350730688935281,0.0020876826722338203,0.0,0.022964509394572025,0.348643006263048,0.0,0.05636743215031315,0.0,0.0020876826722338203,0.0,0.0,0.016701461377870562,0.020876826722338204,0.33820459290187893,0.4780793319415449,0.162839248434238,0.16701461377870563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166
M9M,737,145,0.08412483039348712,0.017639077340569877,0.005427408412483039,0.004070556309362279,0.08412483039348712,0.004070556309362279,0.009497964721845319,0.025780189959294438,0.0067842605156037995,0.010854816824966078,0.024423337856173677,0.023066485753052916,0.005427408412483039,0.024423337856173677,0.04613297150610583,0.050203527815468114,0.07462686567164178,0.032564450474898234,0.016282225237449117,0.004070556309362279,0.0,0.5305291723202171,0.005427408412483039,0.025780189959294438,0.1628222523744912,0.004070556309362279,0.27408412483039346,0.0,0.1614654002713704,0.36635006784260515,0.0013568521031207597,0.0,0.0203527815468114,0.2727272727272727,0.0,0.0,0.1614654002713704,0.023066485753052916,0.0013568521031207597,0.06919945725915876,0.0,0.0013568521031207597,0.005427408412483039,0.004070556309362279,0.0013568521031207597,0.023066485753052916,0.32971506105834464,0.012211668928086838,0.05563093622795115,0.0,0.0013568521031207597,0.0,0.0013568521031207597,0.014925373134328358,0.025780189959294438,0.34599728629579374,0.47218453188602444,0.1560379918588874,0.18046132971506107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265
M9N,1247,176,0.15717722534081796,0.019246190858059342,0.012830793905372895,0.0048115477145148355,0.053728949478749,0.01603849238171612,0.01603849238171612,0.0136327185244587,0.011226944667201283,0.00400962309542903,0.05132317562149158,0.016840417000801924,0.0024057738572574178,0.011226944667201283,0.040096230954290296,0.020850040096230954,0.016840417000801924,0.03287890938251804,0.15717722534081796,0.0032076984763432237,0.0,0.4955894145950281,0.010425020048115477,0.019246190858059342,0.15396952686447474,0.0032076984763432237,0.26142742582197276,0.0,0.10986367281475541,0.4418604651162791,0.0024057738572574178,0.0032076984763432237,0.020850040096230954,0.26142742582197276,0.0,0.0,0.10665597433841219,0.015236567762630313,0.0008019246190858059,0.08420208500400962,0.0,0.0,0.010425020048115477,0.0032076984763432237,0.0008019246190858059,0.03207698476343224,0.39294306335204493,0.012830793905372895,0.03608660785886127,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0032076984763432237,0.009623095429029671,0.02967121090617482,0.35445068163592625,0.4578989574979952,0.15797914995990378,0.1996792301523657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,323
M9P,793,166,0.09962168978562422,0.02395964691046658,0.011349306431273645,0.0037831021437578815,0.09962168978562422,0.0025220680958385876,0.006305170239596469,0.012610340479192938,0.021437578814627996,0.015132408575031526,0.025220680958385876,0.029003783102143757,0.018915510718789406,0.018915510718789406,0.0617906683480454,0.05296343001261034,0.03026481715006305,0.012610340479192938,0.025220680958385876,0.005044136191677175,0.0,0.5233291298865069,0.029003783102143757,0.05674653215636822,0.14123581336696092,0.006305170239596469,0.29255989911727615,0.0,0.09079445145018916,0.3833543505674653,0.0025220680958385876,0.0037831021437578815,0.018915510718789406,0.29255989911727615,0.0,0.0,0.08701134930643127,0.05296343001261034,0.0,0.05674653215636822,0.0,0.0,0.029003783102143757,0.006305170239596469,0.0,0.015132408575031526,0.36065573770491804,0.0012610340479192938,0.058007566204287514,0.0,0.006305170239596469,0.0,0.0037831021437578815,0.005044136191677175,0.029003783102143757,0.3593947036569987,0.44766708701134933,0.16393442622950818,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,253
M9R,897,159,0.08918617614269789,0.012263099219620958,0.014492753623188406,0.0011148272017837235,0.08918617614269789,0.007803790412486065,0.014492753623188406,0.014492753623188406,0.016722408026755852,0.013377926421404682,0.030100334448160536,0.026755852842809364,0.0189520624303233,0.0189520624303233,0.05239687848383501,0.059085841694537344,0.0189520624303233,0.01560758082497213,0.03455964325529543,0.005574136008918618,0.0,0.5351170568561873,0.012263099219620958,0.033444816053511704,0.1750278706800446,0.011148272017837236,0.28651059085841696,0.0,0.10813823857302118,0.3734671125975474,0.0,0.0011148272017837235,0.022296544035674472,0.28651059085841696,0.0,0.0,0.10702341137123746,0.03121516164994426,0.0,0.07246376811594203,0.0,0.0,0.012263099219620958,0.011148272017837236,0.004459308807134894,0.020066889632107024,0.34448160535117056,0.007803790412486065,0.06911928651059086,0.0,0.0011148272017837235,0.0,0.002229654403567447,0.006688963210702341,0.024526198439241916,0.39241917502787066,0.431438127090301,0.1516164994425864,0.189520624303233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256
